
Apple Inc.: One of Warren Buffett’s New Dividend Stocks (AAPL);9/14/2016;"InvestorPlaceInvestorPlace - Stock Market News, Stock Advice & Trading     TipsApple Inc.(AAPL) is ablue chip stockthat recently reinstated the dividend. Since becoming a dividend   payer again in 2012 (it wassuspendedfrom 1996-2011), they have increased the quarterly dividend by   50% from 38 cents per share to 57 cents.With a relatively low payout ratio, high returns on invested   capital, and an extremely valuable consumer brand, Apple looks   undervalued at only 13x 2016 earnings. Warren Buffet's   lieutenants certainty agree asBerkshire invested over a billion dollarsin the company this year.makeArticleAd();However, in a world where technology trendschange drastically quickly, should investors count on Apple to deliver sustainable dividend   growth?Apple's Business AnalysisApple is a global technology company with a rich history of   product innovation. In fiscal year 2015, they generated sales of   roughly $234 billion dollars. To put some context around this   colossal sales number, it islarger than the GDP of many countries.In general, the technology industry isa difficult industry to invest in for dividend   investorsdue to the speed at which trends can influence competitive   positions. The same factors that have allowed Apple to be   extremely successful could just as easily go against the company   if a competitor were to come out with a far superior product or   if a new innovation were to displace the iPhone entirely.Besides paying attention to all the usualimportant financial ratios, dividend investors need to pay attention to the sustainability   of the current margin structure, projected key product growth   rates, and Apple's capital allocation.10 Stocks to Take Profits On NOWApple operates the business through key product lines   including the iPhone (66% of sales), iPad (10%), Mac (11% ),   Services (8.5%), and Other Products (4.5%). Apple generates   enviable economics with returns on invested capital significantly   above its cost of capital driven by 30%+ operating margins.Source: Simply Safe DividendsMargins have significantly increased from around 12% in the   pre-iPhone years close to a decade ago. In fiscal year 2006,   Apple's main sources of revenue came from the Mac and iPad.   Clearly the economics of the business have changed with the   introduction of the iPhone.Source: Simply Safe DividendsSomereportsput the gross margins on the iPhone 6 at nearly 70%. This is a   huge margin and obviously helped drive up the company-wide   margins well into the 30% range.Furthermore, Apple's margin is well in excess of estimated   Android phone manufacturer (HTC,Sony Corp (ADR)(SNE),LG,Samsung Electronic(SSNLF), etc.margins of flat to 10%.The only reason Apple can generate such a superior economic   profile relative to peers has to be  due to brand power,   capturing the full economics of the phone (software and   hardware), better terms from suppliers, or a superior product. In   fact, it is likely that they benefit from all of these   factors. Given the current business mix and way the business   has evolved over the past decade, the sustainability of iPhone   margins are the key to maintaining the robust operating   profile.Clearly this could change if Apple develops a breakthrough new   product or service. After all, few predicted back in the   early-to-mid-2000s that smartphone adoption would take off like   it did and that Apple would be the one to capture the majority of   the value from the market.Assuming that the business mix remains the same, the key to   the sustainability of the current operating profile and future   dividend increases is maintaining the iPhone economics.Acurrent iPhone 6s costs $100 more(roughly 15% higher price point) than a Galaxy S7 despite the   Samsung phones having a better display and camera, more storage,   and a host of other features.If people were simply interested in the specification and   features, then purchasing the iPhone at a higher price point does   not make sense. Instead people buy based on brand and user   experience. After all, if the average person is unable to   seamlessly navigate all the features, then the features don't add   any value.Also, the way most iPhones are purchased enables very   attractive pricing. In 2015,76% of US shoppersbought phones through their carrier. This means that there wasn't   the upfront $600+ sticker shock of purchasing the phone. Instead,   the phone cost is built into the monthly cell phone bill. This is   akin to financing a car rather than paying cash up front.The most recent data point indicates that the pricing dynamic   in the market is still healthy. Apple recently released their new   iPhone 7 family, and some versions are at a higher price   point.While growth investors will be paying attention to the latest   news on iPhone shipments and product cycles, the number one   concern for dividend investors needs to be on the current margin   structure. For now it appears that the iPhone economics appear   intact.Dividend Safety Analysis: AppleWe analyze 25+ years of dividend data and 10+ years of   fundamental data to understand the safety and growth prospects of   a dividend. Apple's dividend and fundamental data charts can all   be seen byclicking here.Our Dividend Safety Score answers the question, ""Is the   current dividend payment safe?"" We look at factors such as   current and historical EPS and FCF payout ratios, debt levels,   free cash flow generation, industry cyclicality, ROIC trends, and   more.Dividend Safety Scores range from 0 to 100, and conservative   dividend investors should stick with firms that score at least   60. Since tracking the data, companies cutting their dividends   had an average Dividend Safety Score below 20 at the time of   their dividend reduction announcements.We wrote a detailed analysis reviewing how Dividend Safety   Scores are calculated, what their track record has been, and how   to use them for your portfoliohere.Apple's Dividend Safety Score is 95, which indicates that the   dividend is not only much safer than the average dividend-paying   stock in the market, but actually one of the safest   overall. The strong safety score is driven by relatively low   payout ratios, a healthy balance sheet, strong business   economics, and low industry cyclicality.Since initiating the dividend in 2012, Apple's free cash flow   and EPSpayout ratioshave stayed below 30%. For 2016, they are expected to generate   EPS of $8.28 and pay dividends of $2.23 per share. This implies a   very comfortable payout ratio of 27% for 2016.Source: Simply Safe DividendsSource: Simply Safe DividendsApple's balance sheet is one of the healthiest in corporate   America. As of the end of the second quarter 2016, they have over   $18 billion in cash and another $213 billion in short and   long-term marketable securities.These marketable securities are mostly composed of U.S.   treasuries, corporate debt, and mortgage and asset-backed   securities. Offsetting this cash and marketable securities   is $12.5 billion in commercial paper and a little over $72   billion in current and long-term debt.Overall, Apple has over $145 billion in net cash and   marketable securities on the balance sheet.To put some context behind just how much money sits on Apple's   balance sheetPepsiCo, Inc.(PEP),International Business Machines Corp.(IBM),Walt Disney Co(DIS),Medtronic PLC(MDT),Mastercard Inc(MA), and a whole host of other blue chip, multi-national businesses   have a market cap that is less than just the net cash and   marketable securities on Apple's balance sheet.On an annual basis, Apple pays about $12.2 billion in   dividends. This means that Apple can cover the current annual   dividend payments for around 12 years with just the net cash and   marketable securities on hand.While the majority of the cash and marketable securities is   located outside the U.S. and is not easily available for a tax   efficient payout, Apple can issue debt in the US to finance   capital returns to shareholders. We do not expect this dynamic to   change anytime soon.Recently, the European Commission announced that Ireland must   recover up to $14.6 billion dollars in taxes from Apple. If Apple   would have to pay this tomorrow, it would not be an issue for the   company given the net cash position. However, we believe the more   likely scenario is that the ruling gets tied up in court for   years.As detailed in the Business Analysis section above, Apple   generates robust economics that leads to significant free cash   flow.We expect these economics to be persistent as long as Apple is   able to maintain the pricing power and manufacturing   relationships for the iPhone. We will be closely monitoring the   situation, but dividend investors should rest easy knowing that   the Apple brand has been strong for many decades.The last piece that leads to the phenomenal Dividend Safety   Score is the historical stability of Apple's end markets.Since the iPhone (and smart phones in general) were just   gaining mainstream penetration during the financial crisis, that   time period is not a good indicator of how the business will   perform during the next recession.During the next recession, individuals will likely defer   upgrades, trade down to a cheaper phone, and/or purchase used   iPhones. This could significantly impact sales for a year or two,   but Apple's strong brand and feature additions should eventually   stimulate sales to inflect back upwards.Overall, we see very little risk to Apple's dividend over next   few years. The factors that could lead to a dividend cut or   suspension appear to be more tail risk events such as significant   brand damage and/or technological disruption. Even so,   Apple's hoard of cash provides it with plenty of flexibility to   continue paying dividends and make the right investments or   acquisitions to stay relevant.Dividend Growth AnalysisOur Growth Score answers the question, ""How fast is the   dividend likely to grow?"" It considers many of the same   fundamental factors as the Safety Score but places more weight on   growth-centric metrics like sales and earnings growth and payout   ratios. Scores of 50 are average, 75 or higher is very good, and   25 or lower is considered weak.Here's how Apple fares in this critical measure…Apple's Dividend Growth Score is 89, which indicates excellent   future growth potential. Since starting to pay a dividend in   mid-2012, Apple has grown it at around 10% per year on a   full-year basis.Within reason, Apple could probably grow their dividend as   fast as they want. The combination of a relatively low payout   ratio, extraordinarily strong balance sheet, and end markets that   should continue to grow can fuel dividend growth for many to   come.Source: Simply Safe DividendsIn reality, Apple is likely to keep up the roughly 10% per   year growth rate for some time. The company still views itself as   a growth company and is willing to invest billions and billions   of dollars into high risk, but high reward business ventures in   huge addressable markets (autonomous driving cars, payments,   etc).While iPhone sales will be a bit choppy year to year depending   on customer upgrades and new product introductions, we expect   iPhone growth to continue to be strong over the course of the   next five years.AAPL Stock ValuationApple currently trades just below 13x 2016 earning estimates.   These are relatively low expectations for a company that has an   entrenched competitive participation and participates in large   growing markets. Why are expectations so low?We believe that expectations are low because there are few   precedents for companies the size of Apple, fears over the iPhone   product cycle, and investors unsure of what will lead the company   in the next stage of growth.Very few companies in the course of history have reached the   size of Apple.Microsoft Corporation(MSFT) briefly hit a $600 billion plus equity valuation at the height   of the dot-com boom, and investors who purchased at the peak are   still down on their investment from late 1999.This brings in the all-important issue of the difficulty of   growth when you at nearly $234 billion in sales. For Apple   to grow sales by 10% from 2015 levels which represents a near   term peak, they would need to increase sales by over $23 billion   dollars.Assuming all the growth came from iPhones at an average price   point of $700, they would need to sell roughly an incremental 32   million phones. This illustrates the difficulty of growing at   this size and shows why Apple is looking at other huge markets   (autonomous cars, payments, etc).All in all, investors in Apple have potential to earn a double   digit annual rate of return from these levels.Sources of upside to this expected rate are from how Apple   allocates its capital. If they are able to successfully penetrate   other huge markets and generate favorable economics, another   growth leg will ensue.The main source of downside to this expected rate of return is   a breakdown in the economics of the iPhone.Apple Conclusion: A Safe Dividend Stock With Double-Digit   Future GrowthApple is going through a difficult stretch currently with a   lull in iPhone sales this year and investors pondering the next   growth driver for a company that generated fiscal year 2015 sales   of nearly $234 billion. However, none of these factors will lead   to adividend cutin the near term.Pandora Media Inc (P) Is Rockin', But Don't       Come A-Knockin'!Conversely, this represents an opportunity for investors to   own a high quality business that has incredible brand strength   and customer intimacy at a reasonable valuation of roughly 13x   earnings.The dividend appears to be extremely safe and will continue to   grow at a low double digit rate for the foreseeable future. While   APPL's current dividend yield of 2.2% isn't enough forretirement living, its growth is attractive for longer-term investors.Overall, Apple could be poised to deliver double digit returns   and seems to share many characteristics with the stocks in   ourTop 20 Dividend Stock Portfolio.The postApple (AAPL): Reviewing One of Warren Buffett's   New Dividend Stocksappeared first onSimply Safe Dividends.More From InvestorPlace5 Stocks to Buy for SeptemberThe 10 Best Cheap Stocks in the WorldThe postApple Inc.: One of Warren Buffett's New Dividend   Stocks (AAPL)appeared first onInvestorPlace."

3 Reasons Why My Millennial Friends Are Not Buying the iPhone 7;9/13/2016;"TheiPhone 7 is here, but competition is steeper than ever for AppleAAPL.  SamsungSSNLFand other cell phone manufacturers are nipping at the heels of the Cupertino giant, and investors havemultiple reasons for why Apple may run into some obstacleswith regards to holding onto its large market share in the smartphone industry.Improved battery life, water resistance, more memory, and a better camera make the iPhone 7 a notable upgrade from the iPhone 6s.  However, there are reasons for why many of my iPhone-wielding friends (who are in their 20s) will be opting out of upgrading to the iPhone 7.No Headphone JackMost people have heard about this by now, but I'll say it anyways.  TheiPhone 7 does not have the standard 3.5mm audio jackthat you've been accustomed to seeing on pretty much every smartphone over the last decade.  The device does ship with wireless headphones called AirPods, and they also come with an adaptor, but it has a rectangular Lightning connector.The problem that arises with this is that users will not be able to charge their phones while listening to music (or making calls) with wired headphones that have a Lightning connector.   You could get a dongle that lets you use wired headphones while charging, but that's another $40 dollars which you'd have to shell out.Furthermore, most headphones use 3.5mm jacks to connect, and this is still a very popular way of listening to music since you get better sound quality without having to worry about the battery life of your headphones.  While Bluetooth technology can help in dodging problems associated with a jack-less iPhone 7, sound quality is often sacrificed.  This is a big deal for some of my millennial peers, and it is a viable reason for why they won't be upgrading toApple's latestflagship device.Looks like the iPhone 6Now, the iPhone 7 is a great phone across most specs and it is also a clear upgrade from the iPhone 6.  We've established this, and while the internals are different, Apple failed to give the exterior a complete makeover.  In fact, the iPhone 7's height, width, and depth are exactly the same as the iPhone 6s (5.44 by 2.64 by 0.28 inches).  The Lightning connector is in the same place, but the phone now sports a home button that's no longer physical.Apple made a bold choice by going with a design that is very similar to its last smartphone, but users stand to feel disappointed by the lack of design change.  In Naperville, a town close to where I live, everyone seems to have an iPhone.  I was hanging out with a group of my friends in Naperville over the weekend and I asked them if they were excited about upgrading to the iPhone 7.Not surprisingly, most of them were put off by the fact that the phone doesn't look like much of a sequel to the iPhone 6 on the surface.  They are hardcore Apple fans, but they worry about the phone not feeling or looking like much of an upgrade when they hold it.  Like my friends, I also appreciate the aesthetic physical qualities in any new phone or device I buy.  I also admit that when I upgrade, I do take pride in receiving something that looks like a distinctly unique product.Waiting for the iPhone 8While the iPhone 7 boasts new hardware upgrades compared to its predecessor, the device seems like more of an incremental upgrade as opposed to being a big step forward for Apple.  Some speculate that the iPhone 7's similar design to the iPhone 6 shows that Apple is planning on making bigger changes for its next phone.This could give people reason to wait longer, and this is troubling since there is an ongoing trend of smartphone users waiting longer before replacing their phones.  Apple has previously done well in getting its users to upgrade their phones to the next version available, but it may now run into a problem that many other cell phone manufacturers face.Yesterday, my friend said that she is waiting for the iPhone 8 because her iPhone 6 is already great.  The specs of the iPhone 7 didn't convince her that an upgrade was worth it, but she heard that the iPhone 8 would boast a large screen that takes up the entire front of the phone.  I have also heard this rumor and I think that this would definitely be an innovative feature since it hasn't been tried yet2017 will be the 10thanniversary of the iPhone, and many speculate that Apple will really kick things up a notch when it reveals its next phone.  Although the timeline dictates that this would be the time where Apple releases the ""s"" version of its phone, it may skip that version altogether, similar to how Samsung jumped right from the Galaxy Note 5 to theGalaxy Note 7.Bottom LineI am not saying that millennials won't buy the iPhone 7.  I am simply relaying my experiences to show the thought process behind why some younger people will choose to opt out of upgrading their iPhone 6 to Apple's latest phone.From its simplicity to its exclusivity, there are many things that millennials appreciate about the iPhone and Apple's brand.  Unfortunately, there are a few let-downs which could negatively impact how Apple's latest phone resonates with younger consumers.  Right now, Apple is a Zacks Rank #3 (Hold).The Zacks Rank is a truly marvelous trading tool.  Our ranking system has beaten the S&P 500, yielding an average return of 25% per year for the last 29 years!  Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days.Click to get this free report >>Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days.Click to get this free reportmakeArticleAd();APPLE INC (AAPL): Free Stock Analysis ReportTo read this article on Zacks.com click here.Zacks Investment Research"

1 Way the Apple iPhone 7 Plus Beats the Samsung Galaxy Note7;9/13/2016;"Image source: Samsung.WhenApple(NASDAQ: AAPL) introduced the iPhone 7 Plus, the company said it   made the display significantly brighter and, for good measure,   added support for wide color. However, the resolution -- the   number of pixels in the display -- remained unchanged from both   the iPhone 6 Plus and the iPhone 6s Plus.makeArticleAd();This has led some industry followers and consumers to conclude   that the newest plus-size iPhone falls behind theSamsung(NASDAQOTH: SSNLF) Galaxy Note7 by this metric. Indeed, the   display on the Galaxy Note7 measures 5.7 inches along the   diagonal, at a resolution of 2,560 by 1,440 pixels.In contrast, the iPhone 7 Plus features a display resolution   of ""only"" 1,920 by 1,080 pixels on a 5.5-inch screen. Basic math   will tell you that the Galaxy Note7 will feature higher pixel   density and therefore, has a sharper display than the competing   iPhone.In this case, however, basic math is highly misleading.The dirty secret of the Note7 displayOn the iPhone 7 Plus display, each pixel is made up of three   sub-pixels: red, blue, and green. That means there are   1,920-by-1,080 each of red, green, and blue sub-pixels. Pretty   straightforward, right?On the Galaxy Note7 display, it doesn't quite work like that.   According toOLED-info, recent Samsung displays use a technology known as PenTile. The   site explains that the sub-pixel arrangement on Samsung displays   is known as a ""Diamond Pixel"". In a nutshell, this Diamond   Pixel arrangement means that instead of having each pixel consist   of a red, green, and blue sub-pixel, it is instead made up oftwogreen sub-pixels, one red sub-pixel, and one blue sub-pixel.As a result, while the Note7 display packs more green   sub-pixels in a given area than the display on the iPhone 7 Plus,   the Apple offering packs more blue and red sub-pixels per inch   than the Note7. DisplayMate calculates that there are 518 green   sub-pixels per inch on the Note7 display, while there are 401   sub-pixels per inch on the iPhone 7 Plus. But it places 401 each   for blue and red on the iPhone, against 366 each on the   Note7.So in a very real sense, the iPhone 7 Plus display is actually   ahead of the Note7 when it comes to red/blue sub-pixel   density.The display comparison between the two phones isn't so clear   cutThere are certainly areas where the Note7 display will   outperform its peer. For example, the Note7 display is an AMOLED,   while the iPhone 7 Plus display is an LCD. That means the   contrast ratio of the Note7 display will be much   superior. The Note7 also curves on the sides, while it is   unlikely that a mobile LCD would be able to replicate that   design.However, Apple claims that the display on the iPhone 7 Plus   can achieve 625 nits of brightness. AnandTech measured the   maximum brightness of the Note7 at just 359 nits, already well   below the 582 nits measured for the iPhone 6s Plus in that same   article.Given that the iPhone 6s Plus is advertised at a maximum   brightness of 500 nits, well below what AnandTech measured, I   wouldn't be surprised to see the display on the iPhone 7 Plus far   exceed what Apple officially advertises.The point, though, is that it doesn't make sense to criticize   the iPhone display simply because it doesn't measure up to   another flagship device based on some random specification,   especially one as misleading as pixel density.Apple's uphill challengeAt the end of the day, Apple has a difficult marketing hurdle   to overcome with respect to the Galaxy Note7 and other   smartphones that use high-resolution AMOLED displays with a   diamond sub-pixel structure. Consumers typically don't read up on   these details and instead rely on the numbers included in   marketing materials or in reviews.Fortunately, although Apple is currently at a   resolution/pixels per inch marketing disadvantage, my expectation   is that people who actually look at these smartphones in person   (at a retail store, for example) will find them quite   comparable.The Note7 wild cardSamsung is also suffering from a troubling turn of events that   could very well offset any perceived display advantages it   offered with the Note7 -- exploding batteries.Indeed, the company recently announced amassive recallof its Note7 phones due to this issue. Apparently, Note7   batteries have actually blown up, and the situation has   snowballed to the point that the United States Consumer Product   Safety Commission is telling Note7 owners to ""power them down and   stop charging or using the device"".Even if the Note7 sports a better display (or is simply   perceived to offer one), the iPhone 7 Plus is likely to enjoy a   robust introduction and launch, boosting Apple's share of the   large-screen smartphone market at Samsung's expense. Samsung will   be stuck dealing with the fallout of its recall until the company   launches its next generation flagship devices next year.A secret billion-dollar stock opportunityThe world's biggest tech company forgot to show you something,     but a few Wall Street analysts and the Fool didn't miss a beat:     There's a small company that's powering their brand-new gadgets     and the coming revolution in technology. And we think its stock     price has nearly unlimited room to run for early in-the-know     investors! To be one of them,just click here.Ashraf Eassahas no position in any stocks mentioned. The Motley Fool owns     shares of and recommends Apple. The Motley Fool has the     following options: long January 2018 $90 calls on Apple and     short January 2018 $95 calls on Apple. Try any of our Foolish     newsletter servicesfree for 30 days. We Fools may not all hold the same opinions, but we all     believe thatconsidering a diverse range of insightsmakes us better investors. The Motley Fool has adisclosure policy."

Samsung Electronic KRW5000 to Cap Galaxy Note 7 Battery Life;9/13/2016;"InvestorPlaceInvestorPlace - Stock Market News, Stock Advice & Trading     TipsSamsung Electronics America, Inc.(OTCMKTS:SSNLF) will make itsGalaxy Note 7 saferby capping its battery life.Source: SamsungmakeArticleAd();The electronics giant is facing backlash following a number of   accidents caused from devices that overheated and exploded. The   latest incident occurred when a six-year-old kid in New York was   using his phone when it exploded and burned him.Arecallwas issued earlier this month due to this problem. Customers hope   that the move will make the gadget safer as it is one of the best   mobile devices out there at the moment.The move led SSNLF shares to slip 7% at the beginning of the   week, lowering Samsung's market value by $14.3 billion. Apart   from the New York incident, users in Florida, South Carolina and   Australia have experienced explosions in cars, houses and   hotels.The Florida incident caused a jeep to go up in flames while   the device was being charged in the car. The Australia one   resulted in nearly $1,300 worth of damage to a man's hotel   room.There are at least 35 reports of faulty rechargeable lithium   batteries. The Federal Aviation Administration also issued awarningthat bans the use of Galaxy Note 7 devices on-board, including   using a charger on a plane.Samsung has yet to comment on the matter, but the issues could   cause a serious decline in earnings and revenue for the company's   current quarter.The company has sold more than 2.5 million Galaxy Note 7   tablets.More From InvestorPlace:7 Energy Stocks You Can Actually Trust in       Retirement5 Stocks to Buy for September10 Stocks to Take Profits On NOWThe postSamsung Electronic KRW5000 to Cap Galaxy Note 7   Battery Lifeappeared first onInvestorPlace."

Some Bad News for Apple Inc.'s iPhone 7 Plus;9/13/2016;"Image source: Apple.Apple(NASDAQ: AAPL) introduced its new iPhone 7 and iPhone 7 Plus   smartphones during its Sept. 7 launch event. The new phones, as   I've written about previously, appear to bequite strongofferings, with substantial improvements made across the   board.makeArticleAd();Interestingly, along with a flurry of feature improvements,   Apple also rolled out two new finishes -- an elegant-looking   black model and a glossy jet black. It would seem, however, that   Apple may have substantially underestimated the demand it would   enjoy for the jet-black variants of its new iPhones.Let's take a closer look at what's going on and what the   implications could be for Apple's business.Those long ship times ...According to Apple's website, orders placed for the iPhone 7   Plus in jet black -- whether they're for the 128 gigabyte model   or the 256 -- won't even ship to customers until sometime in   November:Image source: Apple.com.Furthermore, it didn't even take long for those ship times to   get pushed out to November. MacRumors reported at 3:32 a.m. EDT,   just 32 minutes after Apple began taking pre-orders, that those   ship times slipped to November.The good news and the bad newsThe obvious positive here is that there is very clear demand   for the jet-black iPhone 7 Plus models -- two of the most   expensive iPhones that the iDevice maker currently offers for   sale. The phone's features and technologies are compelling, but   it's also clear that the visual appearance and aesthetic of the   jet-black iPhone 7 Plus is also appealing to consumers.Moreover, it would seem that supply is tighter for the   jet-black iPhone 7 Plus than it is for the jet-black iPhone 7;   Apple's site says that orders placed for the latter today will   ship in ""3-4 weeks"" -- considerably better than ""November.""The bad news, though, is that Apple seems to have grossly   underestimated the demand it would see for this particular   variant of the iPhone 7 Plus. Barring that, Apple simply can't   make enough of these phones to meet demand in a timely fashion,   perhaps because the device is simply more difficult to   manufacture than the other versions.In the best cases for Apple, potential jet-black iPhone 7 Plus   buyers will either place their orders and choose to wait the   additional two months for the device or simply choose a more   readily available iPhone 7 Plus variant.In a not-so-good case for Apple, frustrated potential buyers   could opt to buy smartphones from a competitor. That could   account for a reasonable amount of the popularity thatSamsung(NASDAQOTH: SSNLF) is apparently enjoying.Not the end of the world, but a suboptimal situationAt the end of the day, being supply constrained on a   particular iPhone 7 Plus model is hardly cause to proclaim doom   and gloom for the iDevice maker. However, given that Apple really   needs to pull out all the stops to try to drive iPhone growth   during this product cycle -- and the new iPhone 7 and 7 Plus   might be good enough to do just that -- supply constraints are   simply less than ideal.Apple's job now will be to scale up production of the   jet-black iPhones to try to bring supply in line with demand as   quickly as possible.A secret billion-dollar stock opportunityThe world's biggest tech company forgot to show you something,     but a few Wall Street analysts and the Fool didn't miss a beat:     There's a small company that's powering their brand-new gadgets     and the coming revolution in technology. And we think its stock     price has nearly unlimited room to run for early in-the-know     investors! To be one of them,just click here.Ashraf Eassahas no position in any stocks mentioned. The Motley Fool owns     shares of and recommends Apple. The Motley Fool has the     following options: long January 2018 $90 calls on Apple and     short January 2018 $95 calls on Apple. Try any of our Foolish     newsletter servicesfree for 30 days. We Fools may not all hold the same opinions, but we all     believe thatconsidering a diverse range of insightsmakes us better investors. The Motley Fool has adisclosure policy."

Samsung May Be De-Emphasizing Chips in Favor of Displays;9/13/2016;"Image source: Samsung.According to areportfrom Digitimes, consumer-electronics giantSamsung(NASDAQOTH: SSNLF) is ""looking to invest heavily in its OLED   business."" This heavy investment, the report says, ""will squeeze   [capital expenditures] on its other operations, particularly the   foundry segment.""makeArticleAd();For those unfamiliar, OLED is a type of display technology   used in smartphones and other consumer-electronics devices. And   ""foundry,"" in this case, refers to Samsung's contract chip   manufacturing work for chip design companies that don't own and   operate their own manufacturing plants.Digitimes' industry sources reportedly say that Samsung's   emphasis on building out its OLED display business ""could put   Samsung at a disadvantage when competing against [Taiwan Semiconductor Manufacturing Company(NYSE: TSM) ] in advanced technologies.""In fact, Digitimes' sources even say that ""there is a chance   of Qualcomm moving back to TSMC for 10 [nanometer]."" Those same   sources, the report claims, had ""previously suggested TSMC would   win back its Qualcomm business in 7 [nanometers].""Does this report make sense? If so, what implications could it   have on Samsung and, potentially, the semiconductor landscape as   a whole? Let's take a closer look.Squaring things up with business realitiesAlthough Samsung has made quite a lot of noise around its   contract chip manufacturing business, it doesn't appear to be   particularly successful. For a while, Samsung had a large anchor   customer in the form ofApple(NASDAQ: AAPL) and its A-series processors. Up until the A8,   Samsung was Apple's sole manufacturing partners for these   chips.However, Samsung was completely shut out of the A8, with TSMC   winning all of those orders. Samsung was back in the loop with   Apple's A9, and it even reportedly got the majority of the chip   orders for that generation, but it's believed that Apple's   recently announced A10 Fusion chip is, once again, a TSMC   exclusive.According to Economic Daily News, TSMC is going to be the   exclusive supplier of the A11 chip on its upcoming 10-nanometer   manufacturing technology -- something that jibes with TSMC's ownmarket share expectationsduring the 10-nanometer generation.From a business perspective, Samsung's decision to   de-emphasize leading-edge chip manufacturing almost seems like a   no-brainer. If Apple is gone and if Qualcomm was already planning   to ditch Samsung for TSMC at the 7-nanometer generation anyway,   then what incentives does Samsung have to continue to make the   significant capital expenditure and research-and-development   investments required to stay competitive here?In contrast, if a broad shift to OLED displays in smartphones   and other applications is imminent -- Apple is expected to adopt   OLEDs for its 2017 iPhones, for example -- and if Samsung is a   leading manufacturer of such displays, then it might make a lot   of sense to invest in capacity and technology to capitalize on   this demand and try to maintain a strong competitive   positioning.The implications for the semiconductor industry at largeIf Samsung were to effectively ""drop out"" as a contract chip   manufacturer, then this would probably prove to be a near- to   medium-term positive for TSMC. With very little competition in   leading-edge technologies, TSMC gains pricing power, which could   help it to maintain or even grow its gross profit margin, which   came in at an impressive 51.5% last quarter and is expected to be   in the range of 50% to 52% in the current quarter.Conversely, this would be a negative for companies that rely   on contract chip manufacturers to build designs on cutting-edge   chip manufacturing technologies; TSMC's gaining pricing power   could mean increased costs for these companies, ultimately   leading to lower gross profit margin for them.This could also open up an opportunity for microprocessor   giantIntel(NASDAQ: INTC) to try to step in and potentially fill the void   that Samsung might leave behind. However, Intel doesn't have a   track record as a contract chip manufacturer, so it might be a   while before it could be a realistic alternative to TSMC in this   market.A secret billion-dollar stock opportunityThe world's biggest tech company forgot to show you something,     but a few Wall Street analysts and the Fool didn't miss a beat:     There's a small company that's powering their brand-new gadgets     and the coming revolution in technology. And we think its stock     price has nearly unlimited room to run for early in-the-know     investors! To be one of them,just click here.Ashraf Eassaowns shares of Intel. The Motley Fool owns shares of and     recommends Apple. The Motley Fool has the following options:     long January 2018 $90 calls on Apple and short January 2018 $95     calls on Apple. The Motley Fool recommends Intel. Try any of     our Foolish newsletter servicesfree for 30 days. We Fools may not all hold the same opinions, but we all     believe thatconsidering a diverse range of insightsmakes us better investors. The Motley Fool has adisclosure policy."

